index,r,l,t
11776,-108.090239,7,126634.97942900658
11777,-114.339661,14,126643.16854095459
11778,-116.006177,13,126651.3484890461
11779,-110.291735,7,126659.48863911629
11780,-112.697901,13,126667.682710886
11781,-109.31538,7,126675.83065605164
11782,-118.854369,15,126684.05238199234
11783,-118.944009,12,126692.22535800934
11784,-110.487683,7,126700.37927389145
11785,-106.249292,5,126708.50498700142
11786,-122.372379,7,126716.63914608955
11787,-120.349036,14,126724.83844900131
11788,-111.908432,16,126733.08108210564
11789,-111.300386,11,126743.35493803024
11790,-105.078124,7,126751.50782299042
11791,-107.986881,7,126759.64893889427
11792,-113.000325,15,126767.88067388535
11793,-106.490286,7,126776.03192090988
11794,-109.575263,7,126784.15893101692
11795,-121.570635,15,126792.37873196602
11796,-108.59819,7,126800.50700092316
11797,-114.633974,15,126808.74153494835
11798,-115.397067,14,126816.94435405731
11799,-106.172714,7,126825.08321499825
11800,-108.612448,14,126833.29829096794
11801,-104.224037,7,126841.52013611794
11802,-105.135515,7,126849.66410207748
11803,-108.691409,7,126857.81197404861
11804,-113.126428,7,126865.9539539814
11805,-111.243816,7,126874.0870950222
11806,-107.993401,14,126882.31332111359
11807,-115.254372,13,126890.5427339077
11808,-107.19314,6,126898.66415905952
11809,-109.457664,7,126906.82995796204
11810,-114.909225,15,126915.04619407654
11811,-109.139776,9,126933.27481889725
11812,-108.776723,7,126941.41703796387
11813,-110.191777,7,126949.53400111198
11814,-108.31441,7,126957.69452500343
11815,-107.497654,7,126965.84804296494
11816,-108.22905,7,126974.00949692726
11817,-105.853432,15,126982.25292992592
11818,-105.032621,7,126990.38589000702
11819,-113.758784,14,126998.60251688957
11820,-115.33924,14,127006.80832600594
11821,-111.586976,15,127015.02734994888
11822,-103.310756,7,127023.17181611061
11823,-113.784126,14,127031.37452602386
11824,-107.80264,7,127039.53180789948
11825,-109.459763,7,127047.67270803452
11826,-115.272571,13,127055.88899707794
11827,-107.513203,14,127064.10364603996
11828,-109.236212,7,127072.26255893707
11829,-118.081463,15,127080.47915506363
11830,-118.377038,16,127088.73766994476
11831,-135.215347,23,127097.07555389404
11832,-109.686275,7,127105.23140096664
11833,-115.705652,13,127113.42023205757
11834,-107.072852,5,127121.5562710762
11835,-103.658864,7,127129.70046210289
11836,-106.375046,7,127137.83845806122
11837,-121.580317,22,127146.14859509468
11838,-109.461508,7,127154.27223396301
11839,-121.266247,14,127162.51164197922
11840,-104.355521,7,127170.67035198212
11841,-116.572252,15,127178.91409301758
11842,-105.259845,5,127187.03938603401
11843,-114.669093,14,127195.26645302773
11844,-114.172315,16,127203.49341511726
11845,-108.193583,7,127211.63763809204
11846,-105.282376,7,127219.78506708145
11847,-104.221828,7,127227.92287492752
11848,-127.820997,22,127236.22270989418
11849,-104.765843,7,127244.39183592796
11850,-104.669783,7,127252.55927491188
11851,-113.118938,15,127260.76458597183
11852,-116.27022,15,127268.97907400131
11853,-119.734841,15,127277.2068760395
11854,-110.32622,7,127285.36905694008
11855,-118.118036,23,127293.68780899048
11856,-129.88382,22,127301.97877907753
11857,-109.171232,16,127310.24061894417
11858,-109.683767,7,127318.36746001244
11859,-116.714186,14,127326.59680891037
11860,-107.416387,5,127334.73920798302
11861,-121.427176,15,127342.98358297348
11862,-124.018461,14,127351.19912600517
11863,-108.622147,7,127359.36651206017
11864,-109.072414,17,127367.616355896
11865,-104.958789,7,127375.7641339302
11866,-116.16839,15,127383.99247193336
11867,-104.990241,7,127392.16067194939
11868,-119.701242,14,127400.36247706413
11869,-117.25691,14,127408.57145500183
11870,-108.659673,7,127416.71125006676
11871,-110.67833,14,127424.94600391388
11872,-111.630353,7,127433.08967208862
11873,-107.763264,7,127441.25377106667
11874,-103.917767,13,127449.4641149044
11875,-107.6501,14,127457.69584798813
11876,-109.561913,7,127465.84296488762
11877,-108.892586,15,127474.07164907455
11878,-105.284004,7,127482.20031404495
11879,-115.16142,12,127490.39180707932
11880,-117.678999,15,127498.6115899086
11881,-109.598806,7,127506.77247905731
11882,-124.560555,15,127514.99783492088
11883,-120.65224,12,127523.2021780014
11884,-110.059448,9,127541.42554402351
11885,-113.554,7,127549.56539201736
11886,-109.846266,7,127557.72363710403
11887,-105.847649,7,127565.88290500641
11888,-111.186635,7,127574.03335690498
11889,-107.8147,7,127582.16634106636
11890,-108.61805,7,127590.30670499802
11891,-112.055895,15,127598.5307199955
11892,-106.737838,7,127606.66754102707
11893,-108.249061,7,127614.79154896736
11894,-105.885124,14,127623.02989697456
11895,-108.952314,14,127631.26413106918
11896,-106.608711,7,127639.43952894211
11897,-114.520044,14,127647.67406702042
11898,-107.105412,7,127655.82550692558
11899,-115.79595,14,127664.04279708862
11900,-110.373617,7,127672.16735100746
11901,-123.710496,15,127680.37146496773
11902,-121.063448,15,127688.6018280983
11903,-108.183758,7,127696.75129199028
11904,-117.657989,13,127704.95921897888
11905,-107.555689,7,127713.07608103752
11906,-104.249192,13,127721.28492307663
11907,-119.881459,14,127729.51463508606
11908,-108.290674,7,127737.68003106117
11909,-109.242881,7,127745.80472588539
11910,-110.294445,7,127753.94157791138
11911,-105.8992,7,127762.07903790474
11912,-103.482663,7,127770.25645804405
11913,-104.110442,7,127778.40879392624
11914,-114.818514,15,127786.6228249073
11915,-107.173226,7,127794.79596090317
11916,-108.414844,7,127802.96469211578
11917,-123.749405,15,127811.1751089096
11918,-105.047171,7,127819.30781888962
11919,-113.028339,16,127827.54126811028
11920,-107.208273,7,127835.69181203842
11921,-106.127423,15,127843.9107849598
11922,-108.510948,7,127852.07223892212
11923,-110.647007,7,127860.24451088905
11924,-124.56691,16,127868.46346998215
11925,-110.584309,7,127876.59112000465
11926,-111.083959,7,127884.74289703369
11927,-108.423654,7,127892.8837029934
11928,-114.800065,14,127901.11118602753
11929,-112.155388,7,127909.27340006828
11930,-113.952828,7,127917.43152189255
11931,-109.299382,7,127925.56153297424
11932,-113.290722,15,127933.80323791504
11933,-107.168633,7,127941.93630504608
11934,-125.358841,16,127950.1703979969
11935,-121.098516,15,127958.37059307098
11936,-113.682776,7,127966.5594201088
11937,-118.167181,17,127974.78254199028
11938,-113.166158,7,127982.91805911064
11939,-124.884486,15,127991.14689993858
11940,-108.715187,7,127999.27367591858
11941,-104.837913,7,128007.42712688446
11942,-106.307101,13,128015.60762310028
11943,-116.375407,11,128023.78794193268
11944,-116.132633,15,128032.00522899628
11945,-110.105544,7,128040.1509540081
11946,-112.962367,7,128048.26202511787
11947,-110.052989,7,128056.41113805771
11948,-117.32652,9,128074.64127588272
11949,-107.755925,7,128082.78620100021
11950,-104.864046,5,128090.89885807037
11951,-109.588329,7,128099.04390501976
11952,-110.0364,7,128107.17280101776
11953,-110.38134,7,128115.31073498726
11954,-107.034649,14,128123.52621507645
11955,-106.49286,5,128131.64340209961
11956,-111.009998,7,128139.77455806732
11957,-115.784482,15,128148.00555610657
11958,-110.279121,17,128156.2855041027
11959,-106.180922,7,128164.43744301796
11960,-114.07703,15,128172.66295599937
11961,-117.193092,16,128180.91496896744
11962,-104.138861,7,128189.06991410255
11963,-116.526359,15,128197.32940602303
11964,-116.211459,12,128205.54364705086
11965,-119.146713,14,128213.75340604782
11966,-106.407106,5,128221.86526703835
11967,-134.094168,15,128230.10023999214
11968,-107.770803,5,128238.2257540226
11969,-106.074948,7,128246.3943490982
11970,-114.513538,14,128254.60734510422
11971,-110.142167,7,128262.74528694153
11972,-118.33822,14,128270.98008108139
11973,-104.732068,7,128279.12304997444
11974,-113.379976,7,128296.26484107971
11975,-102.674321,7,128304.41545701027
11976,-112.802289,7,128312.56909394264
11977,-110.137062,7,128320.72180604935
11978,-106.431299,7,128328.87976908684
11979,-106.940626,7,128337.038189888
11980,-107.12953,7,128354.24725604057
11981,-111.926189,7,128362.41235494614
11982,-108.892536,7,128370.57782006264
11983,-109.597893,7,128378.70995807648
11984,-109.64766,7,128386.85838699341
11985,-107.219521,7,128395.00914597511
11986,-109.265078,7,128403.14716005325
11987,-110.879086,7,128411.27257990837
11988,-111.342411,13,128419.48387408257
11989,-108.42159,7,128427.63696789742
11990,-113.416023,14,128435.8710410595
11991,-118.27298,13,128444.06125807762
11992,-110.352996,7,128452.22098588943
11993,-110.452533,14,128460.42499804497
11994,-105.086311,7,128468.57105994225
11995,-108.734806,7,128476.71944403648
11996,-116.374275,14,128484.93947410583
11997,-106.94195,7,128493.08723402023
11998,-115.591842,15,128501.30008292198
11999,-108.098412,7,128509.46751308441
12000,-108.129382,14,128517.6758260727
12001,-116.567697,15,128525.91529393196
12002,-110.218167,7,128534.0679090023
12003,-109.267597,14,128542.29573202133
12004,-109.710774,7,128550.44526100159
12005,-105.891134,7,128558.59991002083
12006,-113.335322,9,128576.79175901413
12007,-114.458915,7,128584.93783807755
12008,-109.19066,7,128593.09234905243
12009,-110.541413,7,128601.25971102715
12010,-110.033968,7,128624.44941997528
12011,-110.899946,7,128632.58178901672
12012,-107.373524,7,128640.71696901321
12013,-108.897244,7,128648.86354899406
12014,-106.028857,7,128657.00919890404
12015,-107.714685,7,128665.1449611187
12016,-105.057636,7,128673.24222707748
12017,-105.398409,15,128681.46664094925
12018,-106.170952,5,128689.59999895096
12019,-107.927692,15,128697.83320498466
12020,-105.324361,7,128705.97835993767
12021,-119.290618,14,128714.21166706085
12022,-104.594945,7,128722.38227891922
12023,-115.535381,13,128730.60525202751
12024,-106.803863,7,128747.78178095818
12025,-106.946206,5,128755.89898610115
12026,-108.652205,7,128764.0523660183
12027,-115.380194,9,128782.27556490898
12028,-110.121917,7,128790.43316793442
12029,-108.854382,7,128798.58229994774
12030,-107.541617,7,128806.75297498703
12031,-106.004097,7,128814.8937740326
12032,-106.828223,7,128823.04203295708
12033,-105.696633,7,128831.16764092445
12034,-111.232734,7,128839.26681494713
12035,-109.620374,7,128847.40089392662
12036,-121.324103,15,128855.62820196152
12037,-111.308099,15,128863.87440609932
12038,-117.645293,14,128872.0788359642
12039,-106.960329,10,128880.27671003342
12040,-121.929127,18,128888.52511811256
12041,-108.025489,7,128896.6527171135
12042,-111.687923,14,128904.87948894501
12043,-104.859418,7,128913.02272200584
12044,-110.172841,15,128921.26623988152
12045,-125.430045,15,128929.4874329567
12046,-111.330775,7,128937.61347699165
12047,-111.94065,14,128945.81885290146
12048,-110.933936,7,128953.97087192535
12049,-110.908563,7,128962.10892796516
12050,-123.232696,16,128970.31669998169
12051,-109.689565,7,128978.4524269104
12052,-111.814662,7,128986.63423609734
12053,-113.307721,18,128994.87313199043
12054,-115.558806,13,129003.08900308609
12055,-114.65866,14,129011.32413697243
12056,-121.024514,14,129019.54618406296
12057,-107.848559,7,129027.691603899
12058,-107.184281,7,129035.84966802597
12059,-120.688713,15,129044.07485103607
12060,-112.57551,14,129052.31043601036
12061,-108.220454,7,129060.45917105675
12062,-107.215467,7,129068.60915207863
12063,-115.720318,15,129076.81655311584
12064,-114.901454,7,129084.9815158844
12065,-110.458591,16,129093.22205591202
12066,-112.397583,7,129101.36593604088
12067,-111.110258,5,129109.48452401161
12068,-111.224106,7,129117.63844299316
12069,-112.206847,14,129125.89757108688
12070,-109.341783,7,129134.04711794853
12071,-114.287724,15,129142.26084709167
12072,-107.635637,7,129150.41744804382
12073,-108.222611,13,129158.65224790573
12074,-104.638896,7,129166.80120706558
12075,-108.208323,7,129174.944190979
12076,-124.556153,16,129183.18011498451
12077,-106.261132,7,129191.31606507301
12078,-120.524617,14,129199.53226590157
12079,-111.363956,7,129207.64111208916
12080,-104.77773,14,129215.86402988434
12081,-103.636936,7,129224.0316939354
12082,-110.538722,7,129232.16089510918
12083,-109.505516,7,129240.29519605637
12084,-106.883524,5,129248.40375208855
12085,-109.648423,15,129256.64311599731
12086,-109.897877,7,129264.79380893707
12087,-125.432674,16,129273.04545402527
12088,-106.364789,7,129281.1817100048
12089,-104.205021,7,129289.34910392761
12090,-108.026049,15,129297.58110690117
12091,-107.661786,7,129305.72767806053
12092,-121.547866,23,129314.0348610878
12093,-110.25904,12,129322.23219799995
12094,-112.872414,16,129330.50321793556
12095,-109.244366,7,129338.63395905495
12096,-117.414614,16,129346.86628198624
12097,-109.507919,5,129354.99530410767
12098,-128.68042,23,129363.32965397835
12099,-108.825429,7,129371.44749999046
12100,-107.892618,7,129379.58216500282
12101,-147.378653,14,129387.79224395752
12102,-117.552126,15,129396.0295290947
12103,-126.573985,7,129404.1666738987
12104,-115.696694,16,129412.42361688614
12105,-112.466953,7,129420.56949901581
12106,-117.506739,14,129428.8101029396
12107,-104.45929,5,129436.94414710999
12108,-107.433394,7,129445.10216188431
12109,-116.5283,15,129453.29298400879
12110,-104.022501,6,129461.43684911728
12111,-110.122912,15,129469.66480708122
12112,-106.684234,7,129477.81394910812
12113,-111.146192,15,129486.04443311691
12114,-107.051713,7,129494.17179489136
12115,-103.738751,13,129502.35896801949
12116,-106.168992,15,129510.59170889854
12117,-109.984675,7,129518.73446393013
12118,-109.023017,15,129526.94876408577
12119,-106.349035,5,129535.08823299408
12120,-114.731006,14,129543.30302405357
12121,-106.21596,6,129551.44386792183
12122,-90.662003,15,129559.6757800579
12123,-132.110052,15,129567.9155049324
12124,-108.26143,7,129576.06340289116
12125,-105.333173,15,129584.30379509926
12126,-114.889067,14,129592.51729893684
12127,-119.452444,12,129600.73100805283
12128,-108.805063,7,129608.8914179802
12129,-108.407896,7,129617.03315091133
12130,-127.760846,21,129625.3255341053
12131,-104.116227,5,129633.46030402184
12132,-104.39159,13,129641.67001390457
12133,-104.089779,7,129649.8272550106
12134,-105.790321,16,129658.07999300957
12135,-103.514561,7,129666.2019701004
12136,-118.743475,15,129674.44210600853
12137,-106.112467,7,129682.5729970932
12138,-108.205598,7,129690.73765802383
12139,-105.690368,7,129698.88698792458
12140,-116.103446,14,129707.0952489376
12141,-105.820456,7,129715.25371599197
12142,-111.241774,13,129723.47353601456
12143,-106.920057,13,129731.68894004822
12144,-103.159401,7,129739.8197619915
12145,-106.903579,7,129747.95455789566
12146,-117.371832,15,129756.15821194649
12147,-103.94297,5,129764.26550197601
12148,-116.96147,14,129772.48258399963
12149,-119.908225,16,129780.7464029789
12150,-109.639084,7,129788.91864800453
12151,-112.319817,15,129797.1461880207
12152,-106.966426,7,129805.28163290024
12153,-113.195664,15,129813.5226790905
12154,-108.90739,7,129821.66481494904
12155,-106.968859,16,129829.91055297852
12156,-106.379705,7,129838.06173205376
12157,-113.111604,14,129846.29551911354
12158,-109.135856,14,129854.51159095764
12159,-106.973914,7,129862.69597911835
12160,-118.672661,15,129870.94668698311
12161,-102.93062,5,129879.09041500092
12162,-110.476762,12,129887.27308511734
12163,-115.44092,14,129895.5122730732
12164,-103.583534,7,129903.67057704926
12165,-104.549837,7,129911.8139500618
12166,-109.568463,7,129919.9697508812
12167,-109.403055,7,129928.13669610023
12168,-109.073648,7,129936.26258993149
12169,-122.345985,17,129944.49126696587
12170,-106.203941,7,129952.68004107475
12171,-106.53929,7,129960.81638908386
12172,-110.157384,7,129968.96338295937
12173,-105.940517,14,129977.1648619175
12174,-107.318332,7,129985.2840590477
12175,-112.467087,15,129993.50552296638
12176,-109.219402,7,130001.66460704803
12177,-127.517021,15,130009.88225889206
12178,-112.44259,16,130018.1158440113
12179,-109.871968,7,130026.26909899712
12180,-118.613149,18,130034.55192494392
12181,-109.21922,7,130042.700578928
12182,-113.682769,15,130050.92670989037
12183,-108.549692,7,130059.07131099701
12184,-115.190534,16,130067.30030298233
12185,-114.455849,13,130075.51578092575
12186,-112.469673,15,130083.73234891891
12187,-109.340947,7,130091.88437008858
12188,-133.599169,25,130100.25299191475
12189,-111.13346,10,130108.42153406143
12190,-113.289154,21,130116.71148896217
